id,answer
3583,red flag and hammer and sickle emblem of the soviet union which became the national symbols when the party took power in china in 1949
3584,1960
3585,face
3586,1966
3587,
3588,planet
3589,denis basilica
3590,
3591,1949
3592,silk satin and other luxury textiles
3593,
3594,
3595,germans in the franco - prussian war
3596,alpha
3597,
3598,reddish pigment pheomelanin which also accounts for the red color of the lips
3599,blood
3600,shorter wavelength such as blue and green
3601,
3602,red green blue
3603,fire
3604,october 20 1789
3605,communist
3606,reddish pigment pheomelanin which also accounts for the red color of the lips
3607,his soldiers
3608,cao xueqin
3609,red dresses
3610,white power
3611,ancient greek kokkos
3612,baseball
3613,
3614,
3615,
3616,early 19th century
3617,early 19th century
